Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Location,Employment_Type,Joining_Date,Exit_Date,Years_at_Company,Total_Work_Experience,Education_Level,Salary,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Monthly_Hours,Overtime_Hours,Attendance_Percentage,Projects_Completed,Training_Hours,Promotions,Sick_Days,Manager_Rating,Employee_Engagement,Attrition,Attrition_Reason,Remote_Work,Active_Employee,Exited_Employee
EMP00919,Employee_00919,Female,31,IT,QA Engineer,Bengaluru,Full-Time,2014-04-30,2020-07-30 00:00:00,12.3,18.1,Bachelor's,1917244,3,4.0,4,189,13,93.7,6,29.0,1,1,3.0,4,No,Not Applicable,Yes,1,0
EMP00920,Employee_00920,Male,29,IT,System Administrator,Chennai,Full-Time,2015-07-13,2023-01-13 00:00:00,11.0,21.6,Bachelor's,1735329,2,1.0,3,195,17,96.1,1,31.0,1,5,1.0,2,No,Not Applicable,No,1,0
EMP00921,Employee_00921,Female,37,Marketing,Marketing Executive,Chennai,Full-Time,2023-07-04,2025-04-04 00:00:00,3.1,5.0,MBA,1011671,4,3.0,4,152,7,95.8,3,35.0,0,5,4.0,3,No,Not Applicable,Yes,1,0
EMP00922,Employee_00922,Male,52,IT,Software Engineer,Hyderabad,Full-Time,2023-06-26,2025-06-26 00:00:00,3.1,3.1,Bachelor's,1486829,1,3.0,1,148,7,93.4,2,41.0,0,5,1.0,2,No,Not Applicable,Yes,1,0
EMP00923,Employee_00923,Female,48,Sales,Sales Executive,Hyderabad,Full-Time,2015-06-29,2018-09-29 00:00:00,11.1,13.3,Bachelor's,1922348,3,3.0,3,110,6,98.6,4,47.0,2,5,4.0,3,No,Not Applicable,No,1,0
EMP00924,Employee_00924,Female,37,Operations,Process Associate,Pune,Full-Time,2017-12-29,2022-06-29 00:00:00,8.6,11.3,Diploma,1632098,4,3.0,3,194,23,93.6,5,28.0,3,8,4.0,3,No,Not Applicable,No,1,0
EMP00925,Employee_00925,Male,30,Sales,Sales Analyst,Delhi,Full-Time,2025-10-26,2026-07-31 00:00:00,0.8,0.5,Bachelor's,811236,3,3.0,3,123,9,96.3,4,30.0,0,3,4.0,3,No,Not Applicable,No,1,0
EMP00926,Employee_00926,Male,36,IT,DevOps Engineer,Chennai,Full-Time,2019-03-04,2022-04-22 00:00:00,7.4,10.3,MBA,1550038,2,4.0,4,199,25,92.6,6,33.0,2,4,2.0,3,Yes,Compensation,Yes,0,1
EMP00927,Employee_00927,Female,27,IT,System Administrator,Delhi,Full-Time,2021-01-01,2026-07-31 00:00:00,5.6,10.7,Bachelor's,1604536,4,3.0,5,181,13,96.6,7,24.0,1,3,3.0,4,No,Not Applicable,Yes,1,0
EMP00928,Employee_00928,Male,36,Finance,Auditor,Chennai,Full-Time,2022-01-15,2026-07-31 00:00:00,4.5,5.5,Master's,1710305,3,3.0,5,173,13,95.0,2,20.0,4,1,3.0,3,No,Not Applicable,Yes,1,0
EMP00929,Employee_00929,Non-Binary,21,Operations,Supply Chain Analyst,Hyderabad,Full-Time,2025-12-12,2026-07-31 00:00:00,0.6,4.6,MBA,734836,3,3.0,3,200,17,90.3,4,40.0,0,4,3.0,3,No,Not Applicable,Yes,1,0
EMP00930,Employee_00930,Female,36,Operations,Operations Manager,Delhi,Full-Time,2017-09-26,2020-06-26 00:00:00,8.8,12.9,Bachelor's,1353119,2,3.0,3,181,3,94.9,2,18.0,1,6,2.0,3,No,Not Applicable,Yes,1,0
EMP00931,Employee_00931,Male,37,Marketing,Digital Marketing Specialist,Pune,Full-Time,2018-12-07,2021-12-07 00:00:00,7.6,10.5,Bachelor's,1223626,3,2.0,2,162,2,91.1,4,37.0,1,5,3.0,3,No,Not Applicable,Yes,1,0
EMP00932,Employee_00932,Male,41,IT,System Administrator,Chennai,Full-Time,2020-04-17,2024-07-17 00:00:00,6.3,9.8,Bachelor's,1957766,3,2.0,3,195,13,90.2,6,53.0,3,7,3.0,3,No,Not Applicable,Yes,1,0
EMP00933,Employee_00933,Male,26,IT,System Administrator,Pune,Full-Time,2015-09-09,2021-08-31 00:00:00,10.9,12.4,Bachelor's,1458186,3,1.0,3,200,17,94.6,7,57.0,2,4,3.0,2,Yes,Work-Life Balance,Yes,0,1
EMP00934,Employee_00934,Female,33,Finance,Accountant,Delhi,Full-Time,2015-10-07,2021-04-07 00:00:00,10.8,21.4,Bachelor's,1898669,3,2.0,5,184,14,95.6,4,44.0,3,2,3.0,4,No,Not Applicable,Yes,1,0
EMP00935,Employee_00935,Male,32,IT,QA Engineer,Bengaluru,Full-Time,2016-08-03,2023-05-03 00:00:00,10.0,13.3,Bachelor's,2026372,4,5.0,4,190,28,91.2,3,29.0,1,7,4.0,4,No,Not Applicable,Yes,1,0
EMP00936,Employee_00936,Male,36,Sales,Sales Analyst,Kolkata,Full-Time,2024-07-03,2026-07-31 00:00:00,2.1,3.1,Master's,978938,3,3.0,5,158,2,90.4,3,13.0,1,5,3.0,3,No,Not Applicable,No,1,0
EMP00937,Employee_00937,Male,34,HR,HR Manager,Bengaluru,Full-Time,2024-09-22,2025-12-22 00:00:00,1.9,9.4,Master's,996780,2,5.0,3,171,6,95.0,3,38.0,0,5,2.0,4,No,Not Applicable,No,1,0
EMP00938,Employee_00938,Female,37,IT,Data Analyst,Kolkata,Full-Time,2024-12-10,2026-07-31 00:00:00,1.6,7.1,MBA,1528890,3,3.0,4,157,20,90.1,6,31.0,1,9,3.0,3,No,Not Applicable,Yes,1,0
EMP00939,Employee_00939,Female,32,Sales,Sales Analyst,Hyderabad,Full-Time,2018-04-07,2022-01-07 00:00:00,8.3,5.3,Bachelor's,1315570,4,2.0,3,174,29,93.1,3,24.0,1,6,4.0,3,No,Not Applicable,Yes,1,0
EMP00940,Employee_00940,Male,32,HR,HR Manager,Ahmedabad,Full-Time,2015-06-23,2019-06-23 00:00:00,11.1,7.7,Bachelor's,1153155,4,4.0,5,187,23,88.4,6,22.0,2,8,4.0,5,No,Not Applicable,Yes,1,0
EMP00941,Employee_00941,Male,21,Marketing,Marketing Manager,Delhi,Full-Time,2016-10-12,2022-01-12 00:00:00,9.8,9.6,Bachelor's,916191,3,4.0,5,202,1,96.7,2,51.0,2,4,2.0,4,No,Not Applicable,Yes,1,0
EMP00942,Employee_00942,Male,38,IT,System Administrator,Mumbai,Full-Time,2016-09-24,2023-03-24 00:00:00,9.8,15.2,MBA,1810655,4,2.0,4,157,9,95.3,6,34.0,0,3,4.0,3,No,Not Applicable,No,1,0
EMP00943,Employee_00943,Male,21,IT,System Administrator,Ahmedabad,Full-Time,2020-05-08,2026-07-31 00:00:00,6.2,11.2,Bachelor's,1264564,3,3.0,1,185,0,92.6,6,49.0,0,8,4.0,2,No,Not Applicable,No,1,0
EMP00944,Employee_00944,Female,40,HR,HR Manager,Delhi,Full-Time,2025-06-14,2026-06-14 00:00:00,1.1,6.0,MBA,1271320,4,4.0,1,153,0,93.6,7,18.0,0,5,4.0,2,No,Not Applicable,Yes,1,0
EMP00945,Employee_00945,Non-Binary,31,Sales,Sales Manager,Ahmedabad,Full-Time,2018-04-24,2020-07-24 00:00:00,8.3,13.0,Bachelor's,1432269,4,4.0,3,182,23,96.4,9,34.0,2,6,4.0,4,No,Not Applicable,Yes,1,0
EMP00946,Employee_00946,Female,41,Marketing,Digital Marketing Specialist,Pune,Full-Time,2022-11-10,2025-12-29 00:00:00,3.7,7.8,Bachelor's,1332889,2,2.0,1,146,0,87.5,4,35.0,2,3,3.0,2,Yes,Better Opportunity,Yes,0,1
EMP00947,Employee_00947,Female,29,HR,Recruiter,Mumbai,Contract,2023-12-21,2026-07-31 00:00:00,2.6,4.9,Bachelor's,1035464,4,2.0,3,137,9,96.2,5,54.0,1,3,3.0,3,No,Not Applicable,Yes,1,0
EMP00948,Employee_00948,Female,29,Marketing,Marketing Analyst,Mumbai,Full-Time,2019-12-13,2024-09-13 00:00:00,6.6,9.8,Bachelor's,1346162,5,3.0,5,145,0,94.9,6,40.0,1,6,4.0,3,No,Not Applicable,Yes,1,0
EMP00949,Employee_00949,Female,22,IT,Software Engineer,Kolkata,Full-Time,2015-02-24,2020-02-24 00:00:00,11.4,14.9,Bachelor's,1353963,3,4.0,3,193,14,100.0,6,20.0,3,2,2.0,4,No,Not Applicable,No,1,0
EMP00950,Employee_00950,Non-Binary,28,Sales,Sales Analyst,Pune,Contract,2022-08-18,2026-07-31 00:00:00,4.0,5.9,Bachelor's,1126974,4,3.0,5,160,19,94.0,6,36.0,1,5,3.0,4,No,Not Applicable,No,1,0
EMP00951,Employee_00951,Female,34,Operations,Operations Analyst,Chennai,Full-Time,2018-12-16,2026-06-16 00:00:00,7.6,13.9,Bachelor's,1741197,5,5.0,4,152,10,86.3,5,48.0,2,7,5.0,4,No,Not Applicable,Yes,1,0
EMP00952,Employee_00952,Male,21,HR,Talent Acquisition Specialist,Ahmedabad,Full-Time,2018-06-26,2020-03-26 00:00:00,8.1,13.8,Bachelor's,1257624,4,1.0,3,161,25,97.6,3,31.0,2,5,3.0,3,No,Not Applicable,Yes,1,0
EMP00953,Employee_00953,Female,29,IT,Data Analyst,Kolkata,Part-Time,2016-05-26,2018-05-26 00:00:00,10.2,15.4,Master's,1748230,3,5.0,5,174,11,94.4,6,18.0,2,6,3.0,4,No,Not Applicable,Yes,1,0
EMP00954,Employee_00954,Female,26,IT,QA Engineer,Hyderabad,Full-Time,2016-10-29,2020-01-29 00:00:00,9.8,13.2,MBA,1649956,4,4.0,3,110,11,95.6,8,28.0,2,3,4.0,4,No,Not Applicable,Yes,1,0
EMP00955,Employee_00955,Male,29,Marketing,Digital Marketing Specialist,Mumbai,Contract,2014-02-11,2019-03-18 00:00:00,12.5,16.6,Bachelor's,1471820,3,3.0,1,181,23,94.9,4,30.0,4,2,3.0,3,Yes,Compensation,Yes,0,1
EMP00956,Employee_00956,Female,22,Sales,Business Development Executive,Chennai,Full-Time,2024-08-15,2026-07-31 00:00:00,2.0,0.5,Bachelor's,564695,4,1.0,4,146,13,100.0,3,27.0,0,4,4.0,3,No,Not Applicable,Yes,1,0
EMP00957,Employee_00957,Female,23,Sales,Sales Executive,Hyderabad,Contract,2022-07-11,2026-07-31 00:00:00,4.1,5.1,Bachelor's,963995,3,3.0,2,150,14,97.5,6,35.0,2,7,3.0,2,No,Not Applicable,Yes,1,0
EMP00958,Employee_00958,Female,33,HR,Recruiter,Bengaluru,Full-Time,2014-01-28,2020-01-28 00:00:00,12.5,21.0,Bachelor's,1974649,4,2.0,1,180,23,90.2,10,78.0,4,8,5.0,2,No,Not Applicable,Yes,1,0
EMP00959,Employee_00959,Male,23,Sales,Business Development Executive,Delhi,Full-Time,2015-03-05,2022-06-05 00:00:00,11.4,18.3,Diploma,1483286,4,1.0,2,153,0,99.4,4,47.0,0,4,5.0,3,No,Not Applicable,No,1,0
EMP00960,Employee_00960,Female,36,Finance,Financial Analyst,Mumbai,Full-Time,2017-02-04,2018-08-04 00:00:00,9.5,13.3,Bachelor's,1612893,4,4.0,1,188,28,91.0,3,32.0,1,5,4.0,3,No,Not Applicable,No,1,0
EMP00961,Employee_00961,Female,38,Operations,Operations Analyst,Delhi,Full-Time,2017-12-04,2020-09-04 00:00:00,8.7,7.8,Bachelor's,1392679,5,2.0,1,180,12,97.1,6,15.0,2,6,5.0,3,No,Not Applicable,Yes,1,0
EMP00962,Employee_00962,Female,29,Operations,Supply Chain Analyst,Kolkata,Full-Time,2023-06-29,2026-06-29 00:00:00,3.1,7.3,Bachelor's,1280315,4,4.0,3,165,0,91.1,5,26.0,0,3,3.0,4,No,Not Applicable,Yes,1,0
EMP00963,Employee_00963,Male,21,Sales,Sales Analyst,Kolkata,Full-Time,2018-09-25,2022-12-25 00:00:00,7.8,9.5,MBA,971640,4,4.0,4,141,11,100.0,2,14.0,3,3,4.0,5,No,Not Applicable,Yes,1,0
EMP00964,Employee_00964,Female,30,Operations,Operations Manager,Chennai,Full-Time,2015-08-23,2021-02-23 00:00:00,10.9,17.9,Bachelor's,1772295,3,3.0,3,161,0,95.6,3,39.0,4,5,2.0,2,No,Not Applicable,No,1,0
EMP00965,Employee_00965,Male,33,HR,HR Executive,Pune,Full-Time,2021-08-31,2026-07-31 00:00:00,4.9,8.2,Diploma,1269551,4,2.0,5,182,8,90.9,7,8.0,3,2,3.0,3,No,Not Applicable,Yes,1,0
EMP00966,Employee_00966,Female,21,IT,Software Engineer,Delhi,Full-Time,2014-02-12,2021-02-12 00:00:00,12.5,17.9,Bachelor's,1652862,3,4.0,4,205,39,99.3,1,34.0,1,6,3.0,3,No,Not Applicable,No,1,0
EMP00967,Employee_00967,Male,27,Finance,Accountant,Ahmedabad,Contract,2018-07-26,2019-10-26 00:00:00,8.0,14.1,Bachelor's,1468715,4,4.0,3,138,4,96.7,1,37.0,1,6,4.0,3,No,Not Applicable,No,1,0
EMP00968,Employee_00968,Female,26,Operations,Supply Chain Analyst,Pune,Full-Time,2023-11-02,2026-05-02 00:00:00,2.7,8.6,Master's,1062509,4,3.0,4,191,17,93.0,5,33.0,0,10,3.0,4,No,Not Applicable,No,1,0
EMP00969,Employee_00969,Female,21,Finance,Auditor,Ahmedabad,Full-Time,2019-10-18,2023-07-18 00:00:00,6.8,8.3,MBA,913695,3,5.0,3,160,16,87.1,2,51.0,2,4,3.0,4,No,Not Applicable,Yes,1,0
EMP00970,Employee_00970,Female,24,Sales,Sales Analyst,Pune,Full-Time,2016-01-20,2020-01-20 00:00:00,10.5,12.8,Bachelor's,1125463,2,3.0,4,159,0,93.8,3,35.0,2,6,2.0,4,No,Not Applicable,Yes,1,0
EMP00971,Employee_00971,Female,36,HR,HR Analyst,Delhi,Part-Time,2015-04-23,2020-07-23 00:00:00,11.3,11.8,Master's,1573682,4,2.0,1,147,7,99.1,7,50.0,5,4,4.0,2,No,Not Applicable,No,1,0
EMP00972,Employee_00972,Male,21,Operations,Supply Chain Analyst,Chennai,Full-Time,2022-02-09,2026-07-31 00:00:00,4.5,7.0,Diploma,1008339,3,2.0,3,180,17,96.6,4,49.0,2,10,1.0,3,No,Not Applicable,No,1,0
EMP00973,Employee_00973,Female,33,Sales,Sales Executive,Hyderabad,Full-Time,2023-10-07,2026-07-31 00:00:00,2.8,2.4,Master's,917511,2,4.0,3,150,14,93.4,4,6.0,3,6,1.0,3,No,Not Applicable,Yes,1,0
EMP00974,Employee_00974,Female,38,Marketing,Marketing Manager,Delhi,Full-Time,2020-08-20,2021-08-20 00:00:00,5.9,6.7,Bachelor's,1327365,3,3.0,5,163,6,98.0,4,27.0,0,2,2.0,5,No,Not Applicable,Yes,1,0
EMP00975,Employee_00975,Male,21,IT,System Administrator,Chennai,Full-Time,2018-06-24,2020-09-24 00:00:00,8.1,14.5,MBA,1670649,4,4.0,3,184,14,93.7,2,47.0,3,3,3.0,4,No,Not Applicable,Yes,1,0
EMP00976,Employee_00976,Male,46,Operations,Operations Analyst,Pune,Full-Time,2023-08-11,2026-07-31 00:00:00,3.0,5.1,Bachelor's,1601619,4,4.0,4,163,22,94.4,5,19.0,0,1,3.0,4,No,Not Applicable,No,1,0
EMP00977,Employee_00977,Male,25,IT,Data Analyst,Ahmedabad,Contract,2020-06-02,2025-03-02 00:00:00,6.2,16.2,Bachelor's,1623926,3,3.0,3,141,25,94.4,5,47.0,0,4,3.0,3,No,Not Applicable,Yes,1,0
EMP00978,Employee_00978,Non-Binary,31,Sales,Sales Executive,Pune,Full-Time,2018-06-18,2023-06-18 00:00:00,8.1,7.1,Master's,1096416,2,2.0,5,169,13,93.1,5,24.0,2,7,2.0,3,No,Not Applicable,No,1,0
EMP00979,Employee_00979,Female,34,Sales,Sales Analyst,Kolkata,Full-Time,2018-03-01,2024-06-01 00:00:00,8.4,14.9,PhD,1581916,5,5.0,3,160,21,92.2,7,40.0,0,11,4.0,4,No,Not Applicable,No,1,0
EMP00980,Employee_00980,Male,41,IT,QA Engineer,Delhi,Full-Time,2019-06-10,2026-07-31 00:00:00,7.1,7.2,Master's,1715876,3,3.0,3,199,15,92.3,4,32.0,1,4,3.0,5,No,Not Applicable,Yes,1,0
EMP00981,Employee_00981,Male,29,Operations,Process Associate,Hyderabad,Full-Time,2025-02-13,2026-07-31 00:00:00,1.5,2.2,Bachelor's,818148,4,4.0,3,178,10,92.6,5,25.0,0,5,4.0,4,No,Not Applicable,Yes,1,0
EMP00982,Employee_00982,Female,21,IT,QA Engineer,Bengaluru,Full-Time,2025-05-13,2026-07-31 00:00:00,1.2,0.5,Master's,646727,3,2.0,5,165,0,93.1,5,42.0,0,3,3.0,4,No,Not Applicable,Yes,1,0
EMP00983,Employee_00983,Male,31,Operations,Operations Manager,Bengaluru,Full-Time,2016-03-04,2019-06-04 00:00:00,10.4,7.0,Master's,1090260,3,4.0,3,161,18,89.1,7,63.0,2,6,4.0,4,No,Not Applicable,Yes,1,0
EMP00984,Employee_00984,Female,37,IT,Software Engineer,Delhi,Contract,2024-04-26,2026-07-31 00:00:00,2.3,4.0,Bachelor's,1534925,3,3.0,4,176,4,98.7,6,22.0,1,5,5.0,4,No,Not Applicable,Yes,1,0
EMP00985,Employee_00985,Male,22,Finance,Senior Accountant,Chennai,Full-Time,2024-10-31,2026-07-31 00:00:00,1.7,2.3,MBA,872147,4,4.0,3,130,0,94.3,7,37.0,0,5,4.0,4,No,Not Applicable,Yes,1,0
EMP00986,Employee_00986,Male,21,Finance,Auditor,Mumbai,Full-Time,2023-07-17,2026-07-31 00:00:00,3.0,7.1,Bachelor's,1167330,4,2.0,3,190,24,92.9,4,60.0,2,5,5.0,4,No,Not Applicable,No,1,0
EMP00987,Employee_00987,Male,38,Sales,Sales Analyst,Hyderabad,Full-Time,2014-04-27,2021-07-27 00:00:00,12.3,14.5,Bachelor's,1523860,2,4.0,3,174,27,89.6,4,26.0,1,9,2.0,4,No,Not Applicable,Yes,1,0
EMP00988,Employee_00988,Male,26,HR,HR Executive,Delhi,Full-Time,2024-06-02,2025-12-02 00:00:00,2.2,7.9,Bachelor's,1234769,4,4.0,4,149,16,96.9,8,20.0,0,5,3.0,5,No,Not Applicable,No,1,0
EMP00989,Employee_00989,Non-Binary,21,Operations,Operations Manager,Chennai,Full-Time,2025-09-12,2026-07-31 00:00:00,0.9,13.8,Bachelor's,1233993,4,2.0,5,166,20,94.7,4,59.0,1,7,4.0,4,No,Not Applicable,Yes,1,0
EMP00990,Employee_00990,Female,36,IT,Software Engineer,Ahmedabad,Full-Time,2019-11-22,2024-02-03 00:00:00,6.7,9.9,Bachelor's,1762841,3,3.0,3,214,32,95.2,5,44.0,3,5,2.0,4,Yes,Better Opportunity,Yes,0,1
EMP00991,Employee_00991,Male,34,Marketing,Marketing Executive,Chennai,Full-Time,2017-12-10,2020-12-10 00:00:00,8.6,11.9,Bachelor's,1203107,2,2.0,2,182,10,98.7,5,20.0,1,13,2.0,2,No,Not Applicable,Yes,1,0
EMP00992,Employee_00992,Female,30,Sales,Sales Executive,Mumbai,Full-Time,2020-04-22,2024-07-22 00:00:00,6.3,9.9,Bachelor's,1327728,2,4.0,4,143,4,95.1,5,25.0,1,3,2.0,3,No,Not Applicable,Yes,1,0
EMP00993,Employee_00993,Male,33,Operations,Process Associate,Delhi,Full-Time,2024-08-23,2026-07-31 00:00:00,1.9,7.0,Master's,1336198,5,2.0,5,160,22,91.2,4,41.0,1,5,5.0,3,No,Not Applicable,No,1,0
EMP00994,Employee_00994,Female,33,Sales,Sales Executive,Delhi,Full-Time,2020-10-25,2026-07-31 00:00:00,5.8,5.4,Master's,1202584,3,2.0,4,195,5,98.7,5,52.0,0,4,3.0,3,No,Not Applicable,Yes,1,0
EMP00995,Employee_00995,Male,34,Operations,Supply Chain Analyst,Chennai,Full-Time,2024-06-05,2026-07-31 00:00:00,2.2,1.2,Bachelor's,962732,3,5.0,4,200,18,87.9,3,42.0,0,8,3.0,4,No,Not Applicable,Yes,1,0
EMP00996,Employee_00996,Male,22,Sales,Sales Manager,Ahmedabad,Full-Time,2025-07-26,2026-07-31 00:00:00,1.0,3.6,Bachelor's,705644,3,3.0,5,179,21,87.2,9,62.0,0,2,3.0,4,No,Not Applicable,Yes,1,0
EMP00997,Employee_00997,Female,24,Marketing,Marketing Manager,Delhi,Full-Time,2016-12-26,2019-06-26 00:00:00,9.6,10.3,Bachelor's,1351993,5,3.0,4,182,27,93.0,9,38.0,1,6,5.0,4,No,Not Applicable,Yes,1,0
EMP00998,Employee_00998,Male,21,IT,Software Engineer,Delhi,Contract,2021-05-01,2025-02-01 00:00:00,5.2,9.3,Bachelor's,1194269,3,5.0,4,181,21,93.3,8,38.0,0,5,2.0,3,No,Not Applicable,Yes,1,0
EMP00999,Employee_00999,Male,31,Operations,Process Associate,Chennai,Full-Time,2023-04-16,2026-07-31 00:00:00,3.3,2.4,Master's,1190145,4,4.0,4,167,15,100.0,3,40.0,2,7,3.0,4,No,Not Applicable,Yes,1,0
EMP01000,Employee_01000,Female,38,HR,Recruiter,Hyderabad,Full-Time,2022-10-05,2026-07-31 00:00:00,3.8,3.3,Bachelor's,1204290,4,3.0,1,130,17,93.9,4,25.0,2,7,4.0,3,No,Not Applicable,Yes,1,0
EMP01001,Employee_01001,Female,26,Finance,Auditor,Mumbai,Full-Time,2022-02-18,2026-07-31 00:00:00,4.4,8.6,Master's,1490779,3,4.0,4,167,17,94.2,4,45.0,1,3,3.0,3,No,Not Applicable,Yes,1,0
EMP01002,Employee_01002,Female,31,Operations,Operations Analyst,Hyderabad,Full-Time,2018-12-12,2026-07-31 00:00:00,7.6,8.7,Bachelor's,998164,2,4.0,3,133,10,96.0,4,47.0,1,3,2.0,3,No,Not Applicable,No,1,0
EMP01003,Employee_01003,Male,34,HR,HR Executive,Chennai,Full-Time,2025-02-03,2026-02-03 00:00:00,1.5,4.3,Bachelor's,929589,3,3.0,4,173,12,94.1,7,35.0,0,1,2.0,3,No,Not Applicable,No,1,0
EMP01004,Employee_01004,Female,22,Sales,Business Development Executive,Kolkata,Full-Time,2016-02-11,2018-05-11 00:00:00,10.5,10.9,Bachelor's,1237914,4,3.0,4,167,18,90.3,4,44.0,2,4,5.0,3,No,Not Applicable,No,1,0
EMP01005,Employee_01005,Male,21,Sales,Business Development Executive,Kolkata,Full-Time,2018-12-02,2022-06-02 00:00:00,7.7,7.4,Bachelor's,839514,4,5.0,3,131,25,94.4,8,30.0,0,4,3.0,4,No,Not Applicable,Yes,1,0
EMP01006,Employee_01006,Male,38,IT,DevOps Engineer,Ahmedabad,Full-Time,2014-11-08,2018-10-10 00:00:00,11.7,17.6,Bachelor's,2099480,5,4.0,4,194,35,93.3,7,53.0,1,4,5.0,4,Yes,Relocation,Yes,0,1
EMP01007,Employee_01007,Male,37,Finance,Accountant,Chennai,Full-Time,2015-11-12,2020-08-12 00:00:00,10.7,19.0,Master's,1813942,3,3.0,5,157,0,94.6,3,52.0,0,3,4.0,3,No,Not Applicable,No,1,0
EMP01008,Employee_01008,Female,25,Sales,Account Manager,Mumbai,Full-Time,2023-12-09,2026-07-31 00:00:00,2.6,5.7,Bachelor's,1051925,5,4.0,3,147,3,91.3,6,25.0,0,1,5.0,4,No,Not Applicable,No,1,0
EMP01009,Employee_01009,Female,26,Finance,Accountant,Mumbai,Full-Time,2014-12-13,2021-03-13 00:00:00,11.6,14.0,Master's,1489937,3,5.0,5,172,5,97.3,2,19.0,6,2,3.0,4,No,Not Applicable,Yes,1,0
EMP01010,Employee_01010,Female,37,HR,HR Analyst,Pune,Full-Time,2017-03-19,2024-09-19 00:00:00,9.4,14.3,Bachelor's,1389385,2,4.0,4,135,14,91.9,2,47.0,2,2,2.0,3,No,Not Applicable,Yes,1,0
EMP01011,Employee_01011,Female,34,Sales,Sales Executive,Bengaluru,Full-Time,2022-11-14,2025-11-05 00:00:00,3.7,9.8,Bachelor's,1482118,4,4.0,1,206,30,87.4,5,26.0,1,7,4.0,2,Yes,Personal Reasons,No,0,1
EMP01012,Employee_01012,Female,28,Marketing,Marketing Executive,Delhi,Contract,2016-07-29,2018-04-29 00:00:00,10.0,14.9,Master's,1270506,3,3.0,4,199,10,96.8,5,35.0,4,4,3.0,4,No,Not Applicable,No,1,0
EMP01013,Employee_01013,Male,40,Finance,Financial Analyst,Delhi,Contract,2015-10-16,2017-10-16 00:00:00,10.8,13.6,Master's,1742600,3,3.0,1,137,11,96.1,5,30.0,2,8,3.0,3,No,Not Applicable,Yes,1,0
EMP01014,Employee_01014,Male,26,Sales,Account Manager,Chennai,Full-Time,2025-10-15,2026-07-31 00:00:00,0.8,0.8,Diploma,892916,4,4.0,4,188,15,95.0,4,42.0,1,9,5.0,5,No,Not Applicable,No,1,0
EMP01015,Employee_01015,Male,27,Marketing,Marketing Manager,Bengaluru,Full-Time,2025-09-14,2026-07-31 00:00:00,0.9,3.2,Bachelor's,1071817,4,3.0,3,205,24,93.8,6,41.0,1,10,4.0,3,No,Not Applicable,No,1,0
EMP01016,Employee_01016,Male,29,IT,Software Engineer,Bengaluru,Full-Time,2024-09-27,2026-07-31 00:00:00,1.8,3.1,Bachelor's,1100764,4,4.0,4,146,9,93.4,5,14.0,0,4,2.0,4,No,Not Applicable,No,1,0
EMP01017,Employee_01017,Male,42,Marketing,Marketing Executive,Chennai,Full-Time,2023-05-29,2026-07-31 00:00:00,3.2,2.8,Master's,1263575,3,3.0,5,170,2,97.0,5,44.0,1,6,4.0,3,No,Not Applicable,No,1,0
EMP01018,Employee_01018,Male,21,IT,QA Engineer,Hyderabad,Contract,2025-02-03,2026-07-31 00:00:00,1.5,7.4,Bachelor's,1334237,3,5.0,4,142,18,89.4,2,47.0,0,6,2.0,3,No,Not Applicable,No,1,0
EMP01019,Employee_01019,Male,25,Marketing,Marketing Analyst,Kolkata,Part-Time,2018-10-03,2020-04-03 00:00:00,7.8,10.5,Master's,1355786,5,3.0,5,140,7,94.4,6,43.0,1,2,5.0,5,No,Not Applicable,No,1,0
EMP01020,Employee_01020,Female,30,Sales,Sales Manager,Pune,Full-Time,2020-10-14,2023-07-14 00:00:00,5.8,9.0,Master's,1366890,4,3.0,3,166,3,94.3,4,14.0,2,4,4.0,4,No,Not Applicable,No,1,0
EMP01021,Employee_01021,Male,31,Sales,Sales Manager,Hyderabad,Full-Time,2022-04-11,2025-04-11 00:00:00,4.3,5.2,Bachelor's,1299960,4,3.0,4,221,18,91.0,5,22.0,1,4,4.0,4,No,Not Applicable,No,1,0
EMP01022,Employee_01022,Male,26,IT,DevOps Engineer,Delhi,Full-Time,2014-02-12,2018-05-12 00:00:00,12.5,14.3,Bachelor's,1443284,1,4.0,5,162,0,93.6,3,50.0,4,1,2.0,3,No,Not Applicable,Yes,1,0
EMP01023,Employee_01023,Male,31,Operations,Operations Manager,Ahmedabad,Full-Time,2024-06-28,2026-07-31 00:00:00,2.1,0.6,Master's,1015348,5,4.0,5,135,30,97.4,7,39.0,1,4,5.0,4,No,Not Applicable,Yes,1,0
EMP01024,Employee_01024,Female,27,IT,IT Manager,Ahmedabad,Full-Time,2023-09-01,2026-07-31 00:00:00,2.9,0.5,MBA,987781,4,4.0,5,148,11,93.2,4,39.0,0,7,3.0,4,No,Not Applicable,No,1,0
EMP01025,Employee_01025,Male,33,Operations,Operations Analyst,Kolkata,Full-Time,2020-01-21,2026-07-31 00:00:00,6.5,11.0,Master's,1402894,3,4.0,4,196,31,100.0,5,3.0,1,8,4.0,5,No,Not Applicable,No,1,0
EMP01026,Employee_01026,Female,29,Operations,Supply Chain Analyst,Ahmedabad,Full-Time,2024-08-03,2025-11-03 00:00:00,2.0,5.3,Bachelor's,682853,3,3.0,3,140,0,89.8,3,10.0,0,8,3.0,3,No,Not Applicable,No,1,0
